Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
Ingredient108	glucose	Disease16399	hyperinsulinemia	27129676:null
Ingredient130	hyperin	Disease16399	hyperinsulinemia	27129676:null
Ingredient108	glucose	Disease16583	hypertension	27130806:null
Ingredient108	glucose	Disease17075	hypertrophy and fibrosis	27130806:null
Ingredient108	glucose	Disease21846	lipid metabolism	27130806:null
Ingredient226	rutin	Disease15004	heart failure	27133201:null
Ingredient108	glucose	Disease18137	impaired glucose	27136062:null
Ingredient108	glucose	Disease19848	ischemia	27136062:null
Ingredient108	glucose	Disease5023	blood-brain barrier dysfunction	27136062:causes
Ingredient108	glucose	Disease22106	LPS	27143001:null
Ingredient108	glucose	Disease17482	hypoxia	27143001:null
Ingredient108	glucose	Disease28056	PPP	27143001:null
Ingredient108	glucose	Disease28056	PPP	27143001:evaluated
Ingredient111	glutathione	Disease22106	LPS	27143001:null
Ingredient111	glutathione	Disease28056	PPP	27143001:null
Ingredient220	Resveratrol	Disease13574	focal cerebral ischemic	27143440:protects
Ingredient55	cholesterol	Disease16161	hypercholesterolemia	27145795:null
Ingredient55	cholesterol	Disease12972	extracranial atherosclerosis than intracranial atherosclerosis	27145795:correlated
Ingredient109	glutamate	Disease7249	cerebral ischemia	27151150:null
Ingredient109	glutamate	Disease7249	cerebral ischemia	27151150:enhance
Ingredient7	adenosine	Disease8181	CHM	27153119:null
Ingredient108	glucose	Disease23099	middle cerebral artery	27154863:null
Ingredient108	glucose	Disease13552	focal cerebral ischemia	27154863:null
Ingredient108	glucose	Disease7249	cerebral ischemia	27154863:null
Ingredient108	glucose	Disease26247	OGD	27154863:null
Ingredient55	cholesterol	Disease25	stroke	27160755:equates
Ingredient141	isorhamnetin	Disease20337	ischemic injury	27161367:protected
Ingredient141	isorhamnetin	Disease25	stroke	27161367:null
Ingredient141	isorhamnetin	Disease20677	isorhamnetin attenuated cerebral edema	27161367:null
Ingredient141	Isorhamnetin	Disease20467	ischemic stroke	27161367:envisaged
Ingredient141	Isorhamnetin	Disease25	stroke	27161367:envisaged
Ingredient222	rhamnetin	Disease20337	ischemic injury	27161367:protected
Ingredient222	rhamnetin	Disease25	stroke	27161367:null
Ingredient222	rhamnetin	Disease20677	isorhamnetin attenuated cerebral edema	27161367:null
Ingredient5	acetylcholine	Disease25	stroke	27163672:null
Ingredient57	choline	Disease25	stroke	27163672:null
Ingredient92	estradiol	Disease28521	pulmonary embolism	27164970:null
Ingredient92	estradiol	Disease19786	ischaemic stroke	27164970:null
Ingredient92	estradiol	Disease25	stroke	27164970:null
Ingredient92	estradiol	Disease23956	myocardial infarction	27164970:null
Ingredient108	glucose	Disease26247	OGD	27165113:null
Ingredient108	glucose	Disease17671	hypoxic neuronal death	27165113:used
Ingredient55	cholesterol	Disease26130	obesity	27166776:null
Ingredient55	cholesterol	Disease20306	ischemic heart disease	27166776:null
Ingredient55	cholesterol	Disease25	stroke	27166776:null
Ingredient108	glucose	Disease26247	OGD	27171848:null
Ingredient173	myricetin	Disease5326	brain injury	27171848:null
Ingredient173	myricetin	Disease24821	neurological deficits	27171848:null
Ingredient173	myricetin	Disease20467	ischemic stroke	27171848:null
Ingredient173	myricetin	Disease25	stroke	27171848:null
Ingredient173	myricetin	Disease26247	OGD	27171848:attenuated
Ingredient173	myricetin	Disease7249	cerebral ischemia	27171848:administered
Ingredient173	myricetin	Disease23099	middle cerebral artery	27171848:administered
Ingredient173	myricetin	Disease3952	attenuates brain injury	27171848:null
Ingredient173	myricetin	Disease24821	neurological deficits	27171848:attenuates
Ingredient173	myricetin	Disease7249	cerebral ischemia	27171848:attenuates
Ingredient173	Myricetin	Disease5326	brain injury	27171848:ameliorates
Ingredient173	Myricetin	Disease24821	neurological deficits	27171848:ameliorates
Ingredient173	Myricetin	Disease25	stroke	27171848:ameliorates
Ingredient108	glucose	Disease26247	OGD	27172999:null
Ingredient229	serine	Disease5675	CADASIL	27174004:null
Ingredient261	uridine	Disease6484	carotid artery denudation injury	27174098:revealed
Ingredient7	adenosine	Disease14340	global brain ischaemia	27177932:null
Ingredient7	adenosine	Disease5814	cardiac arrest	27177932:null
Ingredient109	glutamate	Disease5023	blood-brain barrier dysfunction	27186142:null
Ingredient109	glutamate	Disease20467	ischemic stroke	27186142:null
Ingredient109	glutamate	Disease25	stroke	27186142:null
Ingredient109	glutamate	Disease25	stroke	27188341:null
Ingredient130	hyperin	Disease7515	Cerebral small vessel diseases	27195239:null
Ingredient130	hyperin	Disease34015	white matter hyperintensities	27195239:null
Ingredient130	hyperin	Disease7777	cerebrovascular disease	27195239:pose
Ingredient130	hyperin	Disease8930	cognitive impairment	27195239:pose
Ingredient130	hyperin	Disease14191	geriatric syndrome	27195239:pose
Ingredient130	hyperin	Disease2556	arterial stiffness	27195239:pose
Ingredient130	hyperin	Disease2556	Arterial stiffness	27195239:null
Ingredient130	hyperin	Disease7513	cerebral small vessel disease	27195239:null
Ingredient130	hyperin	Disease2556	arterial stiffness	27195239:associated
Ingredient51	catechin	Disease20467	ischemic stroke	27206430:demonstrated
Ingredient51	catechin	Disease25	stroke	27206430:demonstrated
Ingredient89	Epigallocatechin	Disease20467	ischemic stroke	27206430:demonstrated
Ingredient89	Epigallocatechin	Disease25	stroke	27206430:demonstrated
Ingredient102	gallocatechin	Disease20467	ischemic stroke	27206430:demonstrated
Ingredient102	gallocatechin	Disease25	stroke	27206430:demonstrated
Ingredient229	serine	Disease2246	APC	27207428:null
Ingredient108	glucose	Disease25059	neuronal injury	27207539:null
Ingredient108	glucose	Disease26247	OGD	27207539:null
Ingredient108	glucose	Disease10874	diabetes	27207546:null
Ingredient108	glucose	Disease26297	olfactory cerebral arteries	27207546:null
Ingredient55	cholesterol	Disease13447	fibrotic steatohepatitis	27209494:induced
Ingredient55	cholesterol	Disease25	stroke	27209494:induced
Ingredient108	glucose	Disease18817	insulin glargine	27210264:null
Ingredient108	glucose	Disease12202	Empagliflozin Cardiovascular Outcome Event Trial in Type 2 Diabetes Mellitus	27210264:null
Ingredient108	glucose	Disease15004	heart failure	27210264:null
Ingredient108	Glucose	Disease32436	Type 2 Diabetes Mellitus	27210264:null
Ingredient259	tyrosine	Disease23508	MPO	27220420:null
Ingredient111	glutathione	Disease14624	GSH	27224907:null
Ingredient51	catechin	Disease6372	cardiovascular mortality	27225434:null
Ingredient51	catechin	Disease8100	CHD mortality	27225434:intake
Ingredient51	catechin	Disease8100	CHD mortality	27225434:null
Ingredient88	epicatechin	Disease6372	cardiovascular mortality	27225434:null
Ingredient88	epicatechin	Disease8100	CHD mortality	27225434:intake
Ingredient88	epicatechin	Disease8100	CHD mortality	27225434:null
Ingredient55	cholesterol	Disease1438	albuminuria	27225988:null
Ingredient55	cholesterol	Disease10874	diabetes	27225988:null
Ingredient55	cholesterol	Disease6284	Cardiovascular disease	27225988:null
Ingredient55	cholesterol	Disease6284	cardiovascular disease	27225988:null
Ingredient55	cholesterol	Disease4813	bilateral atherosclerotic renal artery stenosis	27225988:null
Ingredient66	creatinine	Disease8489	Chronic Kidney	27225988:null
Ingredient55	cholesterol	Disease3099	atherosclerotic cardiovascular disease	27230043:associated
Ingredient55	Cholesterol	Disease3099	atherosclerotic cardiovascular disease	27230043:associated
Ingredient130	hyperin	Disease16399	hyperinsulinemia	27234258:null
Ingredient130	hyperin	Disease16267	hyperglycemia	27234258:null
Ingredient130	hyperin	Disease17022	hypertriglyceridemia	27234258:null
Ingredient108	glucose	Disease19786	ischaemic stroke	27238976:null
Ingredient108	glucose	Disease25	stroke	27238976:null
Ingredient108	glucose	Disease23099	middle cerebral artery	27238976:null
Ingredient108	glucose	Disease26247	OGD	27238976:null
Ingredient55	cholesterol	Disease2949	atherosclerosis	27241794:transformed
Ingredient108	glucose	Disease25	stroke	27247192:null
Ingredient108	glucose	Disease26247	OGD	27247192:null
Ingredient7	adenosine	Disease25	stroke	27250857:null
Ingredient205	propranolol	Disease23099	middle cerebral artery	27250857:null
Ingredient55	cholesterol	Disease2949	atherosclerosis	27251151:linked
Ingredient55	cholesterol	Disease15004	heart failure	27251151:linked
Ingredient55	cholesterol	Disease11406	DM	27251151:proposed
Ingredient38	bilirubin	Disease17606	hypoxia-ischemia	27251382:null
Ingredient38	bilirubin	Disease17183	hypoglycemia and hyperbilirubinemia	27251382:null
Ingredient108	glucose	Disease26247	OGD	27255374:null
Ingredient108	glucose	Disease23099	middle cerebral artery	27255374:null
Ingredient108	glucose	Disease26247	OGD	27255374:used
Ingredient108	glucose	Disease7249	cerebral ischemia	27255374:used
Ingredient226	rutin	Disease15004	heart failure	27258371:null
Ingredient36	bicuculline	Disease19848	ischemia	27259067:sensitive
Ingredient19	arginine	Disease20467	ischemic stroke	27263035:null
Ingredient19	arginine	Disease25	stroke	27263035:null
Ingredient19	arginine	Disease1415	AIS	27263035:null
Ingredient19	arginine	Disease25	stroke	27263035:associated
Ingredient19	arginine	Disease1415	AIS	27263035:investigated
Ingredient19	arginine	Disease25	stroke	27263035:investigated
Ingredient19	arginine	Disease20467	ischemic stroke	27263035:correlates
Ingredient19	arginine	Disease25	stroke	27263035:correlates
Ingredient19	Arginine	Disease31635	Thrombo-Inflammation	27263035:null
Ingredient19	Arginine	Disease814	Acute Ischemic Stroke	27263035:null
Ingredient19	Arginine	Disease25	Stroke	27263035:null
Ingredient147	L-arginine	Disease20467	ischemic stroke	27263035:null
Ingredient147	L-arginine	Disease25	stroke	27263035:null
Ingredient147	L-arginine	Disease1415	AIS	27263035:null
Ingredient147	L-arginine	Disease25	stroke	27263035:associated
Ingredient147	L-arginine	Disease1415	AIS	27263035:investigated
Ingredient147	L-arginine	Disease25	stroke	27263035:investigated
Ingredient147	L-arginine	Disease20467	ischemic stroke	27263035:correlates
Ingredient147	L-arginine	Disease25	stroke	27263035:correlates
Ingredient230	serotonin	Disease7159	cerebral infarct	27263479:null
Ingredient57	choline	Disease2105	Anticholinergic Cognitive Burden	27264617:null
Ingredient55	cholesterol	Disease20467	ischemic stroke	27264718:null
Ingredient55	cholesterol	Disease25	stroke	27264718:null
Ingredient55	cholesterol	Disease20467	ischemic stroke	27264718:identify
Ingredient55	cholesterol	Disease25	stroke	27264718:identify
Ingredient55	cholesterol	Disease20467	ischemic stroke	27264718:performed
Ingredient55	cholesterol	Disease25	stroke	27264718:performed
Ingredient130	hyperin	Disease34015	white matter hyperintensities	27265831:null
Ingredient130	Hyperin	Disease34015	White Matter Hyperintensities	27265831:null
Ingredient108	glucose	Disease26259	OGD-EMVs	27267759:null
Ingredient57	choline	Disease22391	malignant hyperthermia	27272514:null
Ingredient230	serotonin	Disease22391	malignant hyperthermia	27272514:null
Ingredient109	glutamate	Disease25	stroke	27275837:complicated
Ingredient109	glutamate	Disease385	acidosis	27275837:null
Ingredient109	glutamate	Disease7197	cerebral inflammation	27275837:null
Ingredient108	glucose	Disease26099	obese	27281538:target
Ingredient108	glucose	Disease26247	OGD	27283206:null
Ingredient108	glucose	Disease27578	PNS	27288754:null
Ingredient108	glucose	Disease23099	middle cerebral artery	27288754:null
Ingredient108	glucose	Disease26247	OGD	27288754:null
Ingredient108	glucose	Disease7249	cerebral ischemia	27288754:null
Ingredient105	Ginkgolide	Disease20524	Ischemic Stroke Via Modulating Microglia Polarization	27306494:Protects
Ingredient105	Ginkgolide	Disease25	Stroke	27306494:Protects
Ingredient105	Ginkgolide	Disease20467	ischemic stroke	27306494:treating
Ingredient105	Ginkgolide	Disease25	stroke	27306494:treating
Ingredient55	cholesterol	Disease16161	hypercholesterolemia	27312021:null
Ingredient55	cholesterol	Disease604	acute coronary syndrome	27312021:null
Ingredient55	cholesterol	Disease2949	atherosclerosis	27312021:null
Ingredient108	glucose	Disease7785	cerebrovascular diseases	27315044:null
Ingredient108	Glucose	Disease15	Cerebrovascular	27315044:null
Ingredient67	curcumin	Disease13641	focal ischemia reperfusion injury	27320251:regulates
Ingredient67	curcumin	Disease25	stroke	27320251:starting
Ingredient67	curcumin	Disease24431	neurobehavioral deficits	27320251:showed
Ingredient67	Curcumin	Disease25	stroke	27320251:protects
Ingredient67	Curcumin	Disease13563	focal cerebral ischemia reperfusion injury	27320251:protect
Ingredient67	Curcumin	Disease7249	cerebral ischemia	27320251:protect
Ingredient19	arginine	Disease22100	LPI	27321952:null
Ingredient19	arginine	Disease5418	brain nitric oxide metabolism	27321952:null
Ingredient19	arginine	Disease15293	hemophagocytic syndrome	27321952:null
Ingredient19	arginine	Disease33440	vasculitis	27321952:associated
Ingredient19	arginine	Disease23505	moyamoya vasculopathy	27321952:accounting
Ingredient220	resveratrol	Disease7249	cerebral ischemia	27323784:neuroprotective
Ingredient220	resveratrol	Disease7249	cerebral ischemia	27323784:induce
Ingredient220	resveratrol	Disease13633	focal ischemia	27323784:induced
Ingredient220	resveratrol	Disease7359	cerebral ischemic tolerance	27323784:play
Ingredient220	resveratrol	Disease7359	cerebral ischemic tolerance	27323784:null
Ingredient220	Resveratrol	Disease7359	cerebral ischemic tolerance	27323784:induces
Ingredient220	Resveratrol	Disease5736	cancer	27323784:shown
Ingredient220	Resveratrol	Disease5960	cardiac ischemia	27323784:shown
Ingredient6	adenine	Disease23099	middle cerebral artery	27325364:improves
Ingredient179	nicotinamide	Disease23099	middle cerebral artery	27325364:improves
Ingredient66	creatinine	Disease9480	coronary artery disease	27327646:null
Ingredient66	creatinine	Disease18531	inflammatory bowel disease	27327646:null
Ingredient66	creatinine	Disease9733	Crohn disease	27327646:null
Ingredient66	creatinine	Disease28433	psoriatic arthritis	27327646:null
Ingredient66	creatinine	Disease20852	knee osteoarthritis	27327646:null
Ingredient66	creatinine	Disease4914	bipolar disorder	27327646:null
Ingredient229	serine	Disease25544	NM	27335029:attenuates
Ingredient229	serine	Disease4044	attenuates neuronal	27335029:null
Ingredient229	serine	Disease25	stroke	27335029:attenuates
Ingredient259	tyrosine	Disease25544	NM	27335029:null
Ingredient150	levodopa	Disease21712	levodopa benserazide hydrochloride on homocysteinemia	27338068:null
Ingredient150	levodopa	Disease16369	hyperhomocysteinemia	27338068:null
Ingredient150	Levodopa	Disease26990	PD	27338068:null
Ingredient150	Levodopa	Disease20467	ischemic stroke	27338068:cause
Ingredient150	Levodopa	Disease25	stroke	27338068:cause
Ingredient130	hyperin	Disease5664	CAA	27338926:null
Ingredient130	hyperin	Disease17991	imaging white matter hyperintensity volume	27338926:null
Ingredient120	guanosine	Disease13730	forebrain ischemia	27342700:null
Ingredient120	guanosine	Disease5348	brain ischemia	27342700:null
Ingredient38	bilirubin	Disease20467	ischemic stroke	27355961:null
Ingredient38	bilirubin	Disease25	stroke	27355961:null
Ingredient38	bilirubin	Disease9524	coronary heart disease	27355961:null
Ingredient38	bilirubin	Disease25	Stroke	27355961:null
Ingredient38	bilirubin	Disease1434	ALB	27355961:null
Ingredient38	bilirubin	Disease814	acute ischemic stroke	27355961:null
Ingredient229	serine	Disease13633	focal ischemia	27358461:null
Ingredient259	tyrosine	Disease25	stroke	27358461:indicating
Ingredient259	tyrosine	Disease24987	neuronal death	27358461:indicating
Ingredient55	cholesterol	Disease16593	hypertension and 37.6% hypercholesterolaemia	27372604:null
Ingredient108	glucose	Disease26247	OGD	27378558:null
Ingredient108	glucose	Disease20467	ischemic stroke	27378558:used
Ingredient108	glucose	Disease25	stroke	27378558:used
Ingredient108	glucose	Disease20467	ischemic stroke	27380043:important
Ingredient108	glucose	Disease25	stroke	27380043:important
Ingredient108	glucose	Disease5396	Brain microvascular endothelial	27380043:null
Ingredient108	glucose	Disease4654	BBB	27380043:null
Ingredient108	glucose	Disease26247	OGD	27380043:null
Ingredient108	Glucose	Disease26611	Oxygen-Glucose Deprivation-Induced Brain Microvascular Endothelial	27380043:null
Ingredient224	ribose	Disease704	acute hyperglycemia	27381826:null
Ingredient224	ribose	Disease13558	focal cerebral ischemia augmented tissue acidosis	27381826:null
Ingredient224	ribose	Disease7249	cerebral ischemia	27381826:null
Ingredient224	ribose	Disease16343	hyperglycemic ischemia	27381826:null
Ingredient108	glucose	Disease13552	focal cerebral ischemia	27384243:null
Ingredient108	glucose	Disease7249	cerebral ischemia	27384243:null
Ingredient108	glucose	Disease13552	focal cerebral ischemia	27384243:volumes
Ingredient108	glucose	Disease7249	cerebral ischemia	27384243:volumes
Ingredient55	cholesterol	Disease29775	Severe hypercholesterolaemia	27384370:null
Ingredient55	cholesterol	Disease13027	extreme hypercholesterolaemia	27384370:seen
Ingredient55	cholesterol	Disease29775	Severe hypercholesterolaemia	27384370:seen
Ingredient55	cholesterol	Disease13027	extreme hypercholesterolaemia	27384370:null
Ingredient108	glucose	Disease22873	Metabolic syndrome	27386434:null
Ingredient108	glucose	Disease171	abdominal obesity	27386434:null
Ingredient108	glucose	Disease11700	dyslipidaemia	27386434:null
Ingredient108	glucose	Disease18142	impaired glucose tolerance	27386434:null
Ingredient108	glucose	Disease4654	BBB	27388935:null
Ingredient92	estradiol	Disease6944	cerebral arteries	27389095:null
Ingredient108	Glucose	Disease30103	Sodium-Glucose Linked coTransporter-2	27390996:null
Ingredient108	Glucose	Disease11406	DM	27390996:improve
Ingredient52	catechol	Disease16583	hypertension	27396805:resulting
Ingredient52	catechol	Disease31241	tachycardia	27396805:resulting
Ingredient52	catechol	Disease2348	arrhythmia	27396805:resulting
Ingredient52	catechol	Disease23978	myocardial ischemia	27396805:resulting
Ingredient52	catechol	Disease23956	myocardial infarction	27396805:resulting
Ingredient52	catechol	Disease25	stroke	27396805:resulting
Ingredient52	catechol	Disease5864	cardiac death	27396805:resulting
Ingredient55	cholesterol	Disease6284	cardiovascular disease	27407053:null
Ingredient229	serine	Disease7899	cerebrovascular remodeling	27412766:null
Ingredient229	serine	Disease17482	hypoxia	27412766:null
Ingredient229	serine	Disease2246	APC	27412766:null
Ingredient229	serine	Disease20467	ischemic stroke	27412766:promotes
Ingredient229	serine	Disease25	stroke	27412766:promotes
Ingredient229	serine	Disease20467	ischemic stroke	27412766:investigated
Ingredient229	serine	Disease25	stroke	27412766:investigated
Ingredient211	pyridine	Disease5180	bradycardia	27412960:occur
Ingredient82	dopamine	Disease14446	glucocerebrosidase impacts parkinsonism	27413154:null
Ingredient82	dopamine	Disease25855	non-neuronopathic) Gaucher disease	27413154:null
Ingredient82	dopamine	Disease961	acute neuronopathic) Gaucher disease	27413154:null
Ingredient82	dopamine	Disease32426	Type 2 and Type 1 Gaucher disease	27413154:null
Ingredient82	dopamine	Disease25145	neuronopathic Gaucher disease	27413154:indicating
Ingredient82	dopamine	Disease14088	Gaucher disease	27413154:derived
Ingredient82	dopamine	Disease14088	Gaucher disease	27413154:generated
Ingredient82	dopamine	Disease25144	neuronopathic forms of Gaucher disease	27413154:provide
Ingredient82	Dopamine	Disease14087	Gaucher	27413154:null
Ingredient82	Dopamine	Disease32426	Type 2 and Type 1 Gaucher disease	27413154:null
Ingredient108	glucose	Disease20467	ischemic stroke	27422152:null
Ingredient108	glucose	Disease25	stroke	27422152:null
Ingredient108	glucose	Disease16267	hyperglycemia	27422152:null
Ingredient65	creatine	Disease23534	MRS	27422990:null
Ingredient65	creatine	Disease9656	CP	27422990:null
Ingredient108	glucose	Disease9656	CP	27422990:perfused
Ingredient229	serine	Disease31772	thrombosis and vascular remodeling	27431088:involved
Ingredient108	glucose	Disease6175	cardiovascular	27434443:null
Ingredient108	Glucose	Disease32428	Type 2 Diabetes	27434443:null
Ingredient108	glucose	Disease14483	glucose intolerance	27439768:null
Ingredient108	glucose	Disease11720	dyslipidemia	27439768:null
Ingredient108	glucose	Disease26130	obesity	27439768:null
Ingredient224	ribose	Disease5326	brain injury	27444121:shown
Ingredient7	adenosine	Disease11892	EA	27446275:null
Ingredient7	adenosine	Disease7249	cerebral ischemia	27446275:null
Ingredient55	cholesterol	Disease22288	macular degeneration	27447179:null
Ingredient55	cholesterol	Disease5595	bronchitis	27447179:null
Ingredient55	cholesterol	Disease27562	pneumonia	27447179:null
Ingredient55	cholesterol	Disease25	stroke	27447179:null
Ingredient55	cholesterol	Disease14918	HD	27447179:null
Ingredient55	cholesterol	Disease5736	cancer	27447179:null
Ingredient66	creatinine	Disease22288	macular degeneration	27447179:null
Ingredient66	creatinine	Disease5595	bronchitis	27447179:null
Ingredient66	creatinine	Disease27562	pneumonia	27447179:null
Ingredient66	creatinine	Disease25	stroke	27447179:null
Ingredient66	creatinine	Disease14918	HD	27447179:null
Ingredient66	creatinine	Disease5736	cancer	27447179:null
Ingredient229	serine	Disease32362	tumor	27447806:plays
Ingredient248	threonine	Disease32362	tumor	27447806:plays
Ingredient108	glucose	Disease26247	OGD	27449900:null
Ingredient109	glutamate	Disease24087	NAD(P)H dehydrogenase	27454768:null
Ingredient213	quercetin	Disease22106	LPS	27454768:null
Ingredient213	quercetin	Disease22106	LPS	27454768:reduced
Ingredient213	quercetin	Disease24087	NAD(P)H dehydrogenase	27454768:induced
Ingredient213	quercetin	Disease22106	LPS	27454768:suppresses
Ingredient213	Quercetin	Disease22106	LPS	27454768:inhibits
Ingredient216	quinone	Disease24087	NAD(P)H dehydrogenase	27454768:null
Ingredient130	hyperin	Disease23653	multi-infarct lesions	27455010:null
Ingredient130	hyperin	Disease34021	white matter hyperintensity	27455010:null
Ingredient130	hyperin	Disease4580	basal ganglia	27455010:null
Ingredient55	cholesterol	Disease2949	atherosclerosis	27460841:exerting
Ingredient7	adenosine	Disease25	stroke	27460851:null
Ingredient7	adenosine	Disease11406	DM	27460851:null
Ingredient7	adenosine	Disease33082	vascular and white matter remodeling	27460851:null
Ingredient19	arginine	Disease12372	endothelial dysfunction	27462098:null
Ingredient19	arginine	Disease23500	Moyamoya disease	27462098:null
Ingredient19	arginine	Disease19110	intracranial atherosclerotic stroke	27462098:null
Ingredient19	arginine	Disease25	stroke	27462098:null
Ingredient130	hyperin	Disease7481	cerebral parenchymal	27467026:null
Ingredient130	hyperin	Disease25	Stroke	27467026:measured
Ingredient66	creatinine	Disease25	stroke	27467276:null
Ingredient108	glucose	Disease19786	ischaemic stroke	27467276:null
Ingredient108	glucose	Disease25	stroke	27467276:null
Ingredient108	glucose	Disease20306	ischemic heart disease	27467276:null
Ingredient108	glucose	Disease28196	prior myocardial infarction	27467276:null
Ingredient108	glucose	Disease14800	haemorrhagic stroke	27467276:null
Ingredient108	glucose	Disease26247	OGD	27468746:null
Ingredient5	acetylcholine	Disease13079	Fabry disease	27471012:study
Ingredient57	choline	Disease25030	neuronal dysfunction	27471012:null
Ingredient57	choline	Disease13079	Fabry disease	27471012:null
Ingredient57	choline	Disease13079	Fabry disease	27471012:study
Ingredient60	cocaine	Disease25	stroke	27472774:result
Ingredient60	cocaine	Disease5814	cardiac arrest	27472774:result
Ingredient60	cocaine	Disease12595	eosinophilic pneumonia	27472774:common
Ingredient60	cocaine	Disease16631	hypertension and granulomatosis	27472774:common
Ingredient65	creatine	Disease25	stroke	27473956:null
Ingredient108	glucose	Disease26247	OGD	27474951:null
Ingredient163	lysine	Disease6820	Cerebellar ataxia	27476418:null
Ingredient163	lysine	Disease24015	myoclonic epilepsy	27476418:common
Ingredient163	lysine	Disease20775	Kearns-Sayre syndrome	27476418:null
Ingredient163	lysine	Disease29573	sensory ataxic neuropathy	27476418:null
Ingredient163	lysine	Disease11604	dysarthria and ophthalmoplegia	27476418:null
Ingredient163	lysine	Disease29325	SANDO	27476418:null
Ingredient163	lysine	Disease4427	autosomal-recessive spastic ataxia of Charlevoix-Saguenay	27476418:null
Ingredient7	adenosine	Disease17585	hypoxia-induced adenosine accumulation	27482003:null
Ingredient7	adenosine	Disease17482	hypoxia	27482003:beneficial
Ingredient7	adenosine	Disease17585	hypoxia-induced adenosine accumulation	27482003:beneficial
Ingredient7	adenosine	Disease17482	hypoxia	27482003:reduced
Ingredient7	Adenosine	Disease15740	High-Altitude Hypoxia	27482003:null
Ingredient55	cholesterol	Disease2949	atherosclerosis	27482882:contribute
Ingredient55	cholesterol	Disease3172	atherosclerotic lesions	27482882:protected
Ingredient55	cholesterol	Disease2949	atherosclerosis	27482882:influence
Ingredient236	sphingomyelin	Disease22228	lysosomal storage disease	27484861:null
Ingredient236	sphingomyelin	Disease25500	Niemann-Pick Disease Type A	27484861:null
Ingredient236	sphingomyelin	Disease30233	sphingomyelin and neurodegeneration	27484861:null
