Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
Pathway16088	SHRSPs	Disease16788	hypertensive	22237482:null
Pathway16170	SIRT1	Disease4061	attenuates the inflammation	28527875:null
Pathway16170	SIRT1	Disease25	stroke	28527875:null
Pathway16170	SIRT1	Disease20177	ischemic brain injury	28527875:plays
Pathway16170	SIRT1	Disease20467	ischemic stroke	28527875:investigated;
Pathway16170	SIRT1	Disease25	stroke	28527875:investigated;
Pathway16170	SIRT1	Disease7249	cerebral ischemia	28527875:null
Pathway16170	SIRT1	Disease5326	brain injury	28527875:null
Pathway16170	SIRT1	Disease20467	ischemic stroke	28527875:null
Pathway16276	Sma I	Disease33910	von Willebrand	11755948:null
Pathway16276	Sma I	Disease20467	ischemic stroke	11755948:associated
Pathway16276	Sma I	Disease25	stroke	11755948:associated
Pathway16276	Sma I	Disease814	acute ischemic stroke	11755948:associated
Pathway16276	Sma I	Disease814	acute ischemic stroke	11755948:null
Pathway16276	Sma I	Disease20467	ischemic stroke	11755948:null
Pathway16276	Sma I	Disease25	stroke	11755948:null
Pathway18551	von Willebrand factor gene	Disease33910	von Willebrand	11755948:null
Pathway18551	von Willebrand factor gene	Disease20467	ischemic stroke	11755948:associated
Pathway18551	von Willebrand factor gene	Disease25	stroke	11755948:associated
Pathway18551	von Willebrand factor gene	Disease814	acute ischemic stroke	11755948:associated
Pathway18548	von Willebrand factor	Disease33910	von Willebrand	11755948:null
Pathway18548	von Willebrand factor	Disease20467	ischemic stroke	11755948:associated
Pathway18548	von Willebrand factor	Disease25	stroke	11755948:associated
Pathway18548	von Willebrand factor	Disease814	acute ischemic stroke	11755948:associated
Pathway18607	vWF	Disease33910	von Willebrand	11755948:null
Pathway18607	vWF	Disease2579	arterial thrombosis	11755948:associated
Pathway18607	vWF	Disease814	acute ischemic stroke	11755948:null
Pathway18607	vWF	Disease20467	ischemic stroke	11755948:null
Pathway18607	vWF	Disease25	stroke	11755948:null
Pathway18607	vWF	Disease814	acute ischemic stroke	11755948:differ
Pathway18607	vWF	Disease20467	ischemic stroke	11755948:differ
Pathway18607	vWF	Disease25	stroke	11755948:differ
Pathway3858	coagulation factor VIII	Disease33910	von Willebrand	11755948:null
Pathway18611	vWF gene promoter	Disease2579	arterial thrombosis	11755948:associated
Pathway18610	vWF gene	Disease2579	arterial thrombosis	11755948:associated
Pathway718	Ag	Disease814	acute ischemic stroke	11755948:null
Pathway718	Ag	Disease20467	ischemic stroke	11755948:null
Pathway718	Ag	Disease25	stroke	11755948:null
Pathway718	Ag	Disease814	acute ischemic stroke	11755948:differ
Pathway718	Ag	Disease20467	ischemic stroke	11755948:differ
Pathway718	Ag	Disease25	stroke	11755948:differ
Pathway18615	vWF plasma	Disease814	acute ischemic stroke	11755948:null
Pathway18615	vWF plasma	Disease20467	ischemic stroke	11755948:null
Pathway18615	vWF plasma	Disease25	stroke	11755948:null
Pathway13557	PI3K	Disease7249	cerebral ischemia	22842715:null
Pathway13557	PI3K	Disease7249	cerebral ischemia	22842715:suppressed
Pathway13557	PI3K	Disease20467	ischemic stroke	22842715:suppressed
Pathway13557	PI3K	Disease25	stroke	22842715:suppressed
Pathway13557	PI3K	Disease20224	ischemic cerebral	22842715:null
Pathway13557	PI3K	Disease20266	ischemic cerebrum	22842715:upregulated
Pathway13557	PI3K	Disease20467	ischemic stroke	22842715:null
Pathway13557	PI3K	Disease25	stroke	22842715:null
Pathway781	Akt	Disease7249	cerebral ischemia	22842715:null
Pathway781	Akt	Disease7249	cerebral ischemia	22842715:suppressed
Pathway781	Akt	Disease20467	ischemic stroke	22842715:suppressed
Pathway781	Akt	Disease25	stroke	22842715:suppressed
Pathway781	Akt	Disease20224	ischemic cerebral	22842715:null
Pathway781	Akt	Disease20467	ischemic stroke	22842715:null
Pathway781	Akt	Disease25	stroke	22842715:null
Pathway2252	BDNF	Disease20266	ischemic cerebrum	22842715:upregulated
Pathway6611	GDNF	Disease20266	ischemic cerebrum	22842715:upregulated
Pathway4073	COX-2	Disease9639	COX	11769881:null
Pathway4073	COX-2	Disease9644	COX-2	11769881:null
Pathway4073	COX-2	Disease5736	cancer	11769881:null
Pathway4073	COX-2	Disease4938	bladder carcinogenesis	11769881:available
Pathway4073	COX-2	Disease18490	inflammation	11769881:reduce
Pathway4073	COX-2	Disease18490	inflammation	11769881:have
Pathway4360	cyclooxygenase	Disease9639	COX	11769881:null
Pathway4360	cyclooxygenase	Disease9644	COX-2	11769881:null
Pathway4057	COX	Disease9639	COX	11769881:null
Pathway4057	COX	Disease9644	COX-2	11769881:null
Pathway4057	COX	Disease5736	cancer	11769881:null
Pathway4057	COX	Disease4938	bladder carcinogenesis	11769881:available
Pathway4057	COX	Disease18490	inflammation	11769881:reduce
Pathway4057	COX	Disease18490	inflammation	11769881:have
Pathway384	ACE	Disease18740	initial LV dysfunction	8203335:observed
Pathway7615	hepatocyte growth factor gene	Disease7169	cerebral infarction	16505200:learning
Pathway7614	hepatocyte growth factor	Disease7169	cerebral infarction	16505200:learning
Pathway7614	hepatocyte growth factor	Disease7169	cerebral infarction	16505200:null
Pathway7694	HGF	Disease7169	cerebral infarction	16505200:null
Pathway7694	HGF	Disease29549	sensorimotor deficits	16505200:null
Pathway7694	HGF	Disease7169	cerebral infarction	16505200:related
Pathway7694	HGF	Disease14252	glial fibriary acidic	16505200:null
Pathway7695	HGF gene	Disease7169	cerebral infarction	16505200:null
Pathway7695	HGF gene	Disease14252	glial fibriary acidic	16505200:null
Pathway9363	Japan envelope vector	Disease7169	cerebral infarction	16505200:null
Pathway3433	Cdc42	Disease7169	cerebral infarction	16505200:related
Pathway16912	synaptophysin	Disease7169	cerebral infarction	16505200:related
Pathway6778	glial fibriary acidic protein	Disease14252	glial fibriary acidic	16505200:null
Pathway6761	GLA gene	Disease13079	Fabry disease	26564084:null
Pathway6761	GLA gene	Disease34178	X-linked disorder	26564084:null
Pathway6761	GLA gene	Disease31162	systemic vasculopathy	26564084:includes
Pathway5972	ferritin	Disease15598	hereditary hyperferritinemia cataract syndrome	17603097:null
Pathway5972	ferritin	Disease24614	neuroferritinopathy	17603097:null
Pathway549	ACVRL1	Disease4651	BAVM	24323303:null
Pathway549	ACVRL1	Disease4651	BAVM	24323303:showed
Pathway549	ACVRL1	Disease4651	BAVM	24323303:ratio
Pathway9331	IVS3-35A	Disease30360	sporadic brain arteriovenous malformations	24323303:null
Pathway9331	IVS3-35A	Disease4651	BAVM	24323303:null
Pathway9331	IVS3-35A	Disease4651	BAVM	24323303:showed
Pathway9331	IVS3-35A	Disease4651	BAVM	24323303:ratio
Pathway529	activin receptor-like kinase (ACVRL) 1 gene	Disease30360	sporadic brain arteriovenous malformations	24323303:null
Pathway529	activin receptor-like kinase (ACVRL) 1 gene	Disease4651	BAVM	24323303:null
Pathway5333	endoglin	Disease30360	sporadic brain arteriovenous malformations	24323303:null
Pathway5333	endoglin	Disease4651	BAVM	24323303:null
Pathway5430	ENG	Disease30360	sporadic brain arteriovenous malformations	24323303:null
Pathway5430	ENG	Disease4651	BAVM	24323303:null
Pathway7707	HHT1	Disease4651	BAVM	24323303:null
Pathway5432	ENG polymorphisms	Disease4651	BAVM	24323303:null
Pathway10550	Meta	Disease4651	BAVM	24323303:showed
Pathway552	ACVRL1 IVS3-35A	Disease4651	BAVM	24323303:showed
Pathway552	ACVRL1 IVS3-35A	Disease4651	BAVM	24323303:ratio
Pathway552	ACVRL1 IVS3-35A	Disease4651	BAVM	24323303:null
Pathway551	ACVRL1 IVS3	Disease4651	BAVM	24323303:showed
Pathway551	ACVRL1 IVS3	Disease4651	BAVM	24323303:ratio
Pathway551	ACVRL1 IVS3	Disease4651	BAVM	24323303:null
Pathway112	35A	Disease30360	sporadic brain arteriovenous malformations	24323303:null
Pathway112	35A	Disease4651	BAVM	24323303:null
Pathway112	35A	Disease4651	BAVM	24323303:showed
Pathway112	35A	Disease4651	BAVM	24323303:ratio
Pathway9069	Intercellular adhesion molecule	Disease20467	ischemic stroke	29399739:upregulated
Pathway9069	Intercellular adhesion molecule	Disease25	stroke	29399739:upregulated
Pathway9069	Intercellular adhesion molecule	Disease25	stroke	29399739:null
Pathway8583	ICAM	Disease25	Stroke	29399739:Protected
Pathway8583	ICAM	Disease20467	ischemic stroke	29399739:upregulated
Pathway8583	ICAM	Disease25	stroke	29399739:upregulated
Pathway8583	ICAM	Disease25	stroke	29399739:null
Pathway8583	ICAM	Disease20467	ischemic stroke	29399739:null
Pathway8583	ICAM	Disease23091	middle cerebral	29399739:ameliorate
Pathway8583	ICAM	Disease25	stroke	29399739:ameliorate
Pathway8585	ICAM-1	Disease25	Stroke	29399739:Protected
Pathway8585	ICAM-1	Disease20467	ischemic stroke	29399739:null
Pathway8585	ICAM-1	Disease25	stroke	29399739:null
Pathway8585	ICAM-1	Disease23091	middle cerebral	29399739:ameliorate
Pathway8585	ICAM-1	Disease25	stroke	29399739:ameliorate
Pathway17434	tissue plasminogen activator	Disease814	acute ischemic stroke	26561689:suffering
Pathway17434	tissue plasminogen activator	Disease20467	ischemic stroke	26561689:suffering
Pathway17434	tissue plasminogen activator	Disease25	stroke	26561689:suffering
Pathway17434	tissue plasminogen activator	Disease1415	AIS	26561689:suffering
Pathway17609	tPA	Disease814	acute ischemic stroke	26561689:suffering
Pathway17609	tPA	Disease20467	ischemic stroke	26561689:suffering
Pathway17609	tPA	Disease25	stroke	26561689:suffering
Pathway17609	tPA	Disease1415	AIS	26561689:suffering
Pathway2425	bFGF	Disease33910	von Willebrand	16904693:null
Pathway2252	BDNF	Disease33910	von Willebrand	16904693:null
Pathway17527	TNF-alpha	Disease22106	LPS	18602978:null
Pathway17527	TNF-alpha	Disease7169	cerebral infarction	18602978:null
Pathway7968	HO-1	Disease22106	LPS	18602978:null
Pathway7968	HO-1	Disease7169	cerebral infarction	18602978:null
Pathway17318	THP-1	Disease22106	LPS	18602978:null
Pathway17318	THP-1	Disease32362	tumor	18602978:null
Pathway17318	THP-1	Disease7169	cerebral infarction	18602978:differentiated
Pathway17318	THP-1	Disease7169	cerebral infarction	18602978:null
Pathway13203	PDE4D gene	Disease19786	ischaemic stroke	22274584:null
Pathway13203	PDE4D gene	Disease25	stroke	22274584:null
Pathway13463	phosphodiesterase 4D	Disease19786	ischaemic stroke	22274584:null
Pathway13463	phosphodiesterase 4D	Disease25	stroke	22274584:null
Pathway13200	PDE4D	Disease19786	ischaemic stroke	22274584:null
Pathway13200	PDE4D	Disease25	stroke	22274584:null
Pathway7851	Histone deacetylase	Disease34042	white matter oligodendrocytes	24657831:null
Pathway7851	Histone deacetylase	Disease25	stroke	24657831:null
Pathway7498	HDACs	Disease25	stroke	24657831:related
Pathway7498	HDACs	Disease25	stroke	24657831:null
Pathway7498	HDACs	Disease34042	white matter oligodendrocytes	24657831:null
Pathway7843	histone	Disease25	stroke	24657831:null
Pathway7482	HDAC1	Disease25	stroke	24657831:null
Pathway7482	HDAC1	Disease1134	adenomatous polyposis coli	24657831:detected
Pathway7482	HDAC1	Disease2246	APC	24657831:detected
Pathway7484	HDAC2	Disease25	stroke	24657831:null
Pathway7484	HDAC2	Disease1134	adenomatous polyposis coli	24657831:detected
Pathway7484	HDAC2	Disease2246	APC	24657831:detected
Pathway4593	cytoplasmic HDAC4	Disease25	stroke	24657831:null
Pathway2617	BrdU	Disease25	stroke	24657831:null
Pathway2617	BrdU	Disease1134	adenomatous polyposis coli	24657831:null
Pathway2617	BrdU	Disease2246	APC	24657831:null
Pathway9526	Ki67	Disease25	stroke	24657831:null
Pathway7876	histones H3	Disease25	stroke	24657831:null
Pathway7355	H4	Disease25	stroke	24657831:null
Pathway3740	Class I	Disease25	stroke	24657831:null
Pathway3740	Class I	Disease34042	white matter oligodendrocytes	24657831:null
Pathway13103	PARP	Disease25	stroke	10964595:provide
Pathway10931	MITF	Disease24610	neuroepithelial	18272592:plays
Pathway8953	immunoglobulin superfamily	Disease29374	schizophrenia	28373983:involved
Pathway5545	EPO	Disease7249	Cerebral Ischemia	31683519:Promote
Pathway5545	EPO	Disease7249	cerebral ischemia	31683519:null
Pathway5545	EPO	Disease26247	OGD	31683519:performed
Pathway5545	EPO	Disease20467	ischemic stroke	31683519:null
Pathway5545	EPO	Disease25	stroke	31683519:null
Pathway5545	EPO	Disease26247	OGD	31683519:regulated
Pathway17490	TMBIM3	Disease7249	Cerebral Ischemia	31683519:Promote
Pathway7192	GRINA	Disease7249	Cerebral Ischemia	31683519:Promote
Pathway7192	GRINA	Disease7249	cerebral ischemia	31683519:null
Pathway7192	GRINA	Disease23099	middle cerebral artery	31683519:null
Pathway7192	GRINA	Disease14609	GRINA-deficiency increased apoptosis	31683519:null
Pathway7192	GRINA	Disease25	stroke	31683519:increased
Pathway583	Adaptive Arm	Disease7249	Cerebral Ischemia	31683519:null
Pathway17185	Terminal Arm	Disease7249	Cerebral Ischemia	31683519:null
Pathway18190	Unfolded Protein	Disease7249	Cerebral Ischemia	31683519:null
Pathway5647	erythropoietin	Disease7249	cerebral ischemia	31683519:null
Pathway7493	HDAC9 gene	Disease25	stroke	23828597:associated
Pathway7493	HDAC9 gene	Disease25	stroke	23828597:null
Pathway7493	HDAC9 gene	Disease25	stroke	23828597:genotyped
Pathway15314	rs11984041	Disease25	stroke	23828597:associated
Pathway16425	SNPs	Disease25	stroke	23828597:null
Pathway16425	SNPs	Disease25	stroke	23828597:genotyped
Pathway16425	SNPs	Disease25	stroke	23828597:associated
Pathway7492	HDAC9	Disease25	stroke	23828597:associated
Pathway7492	HDAC9	Disease25	stroke	23828597:null
Pathway7492	HDAC9	Disease25	stroke	23828597:genotyped
Pathway15381	rs2240419	Disease25	stroke	23828597:associated
Pathway15381	rs2240419	Disease25	stroke	23828597:increased
Pathway3170	cav-1	Disease20467	ischemic stroke	30572925:null
Pathway3170	cav-1	Disease25	stroke	30572925:null
Pathway3170	cav-1	Disease4654	BBB	30572925:protect
Pathway3170	cav-1	Disease4657	BBB dysfunction	30572925:modulates
Pathway3170	cav-1	Disease20467	ischemic stroke	30572925:modulates
Pathway3170	cav-1	Disease25	stroke	30572925:modulates
Pathway3170	cav-1	Disease4654	BBB	30572925:reduces
Pathway10342	matrix metalloproteases	Disease4654	BBB	30572925:null
Pathway11117	MMPs	Disease4654	BBB	30572925:null
Pathway18382	VEGF	Disease4654	BBB	30572925:reduces
Pathway1585	apoB	Disease25	stroke	15699916:null
Pathway1585	apoB	Disease20306	ischemic heart disease	15699916:null
Pathway7962	hNSCs	Disease25	stroke	29843872:capable
Pathway13557	PI3K	Disease12308	Endocytosis etc	29843872:null
Pathway781	Akt	Disease12308	Endocytosis etc	29843872:null
Pathway7811	Hippo	Disease12308	Endocytosis etc	29843872:null
Pathway10289	MAPK	Disease12308	Endocytosis etc	29843872:null
Pathway11353	mTOR	Disease12308	Endocytosis etc	29843872:null
Pathway11325	MTHFR C677T	Disease1274	advanced CKD	19272686:null
Pathway11325	MTHFR C677T	Disease12806	ESRD	19272686:null
Pathway12822	P2RY1-P2RY12 Purinergic Receptor Genes	Disease25	Stroke	29232918:null
Pathway11939	neurotactin	Disease5319	brain inflammation	11960641:upregulated
Pathway6118	FKN	Disease5319	brain inflammation	11960641:upregulated
Pathway6118	FKN	Disease27814	postischemic brain injury	11960641:study
Pathway6118	FKN	Disease27814	postischemic brain injury	11960641:null
Pathway6118	FKN	Disease13552	focal cerebral ischemia	11960641:had
Pathway6118	FKN	Disease7249	cerebral ischemia	11960641:had
Pathway6118	FKN	Disease27855	postischemic injury	11960641:augmenting
Pathway6118	FKN	Disease13552	focal cerebral ischemia	11960641:augmenting
Pathway6118	FKN	Disease7249	cerebral ischemia	11960641:augmenting
Pathway12208	NMDAR	Disease24474	neurodegeneration	23839940:play
Pathway12208	NMDAR	Disease20467	ischemic stroke	23839940:play
Pathway12208	NMDAR	Disease25	stroke	23839940:play
Pathway12208	NMDAR	Disease5326	brain injury	23839940:play
Pathway12208	NMDAR	Disease24987	neuronal death	23839940:null
Pathway6851	GluN2A	Disease24474	neurodegeneration	23839940:play
Pathway6851	GluN2A	Disease20467	ischemic stroke	23839940:play
Pathway6851	GluN2A	Disease25	stroke	23839940:play
Pathway6851	GluN2A	Disease5326	brain injury	23839940:play
Pathway12183	NMDA	Disease24474	neurodegeneration	23839940:play
Pathway12183	NMDA	Disease20467	ischemic stroke	23839940:play
Pathway12183	NMDA	Disease25	stroke	23839940:play
Pathway12183	NMDA	Disease5326	brain injury	23839940:play
Pathway12183	NMDA	Disease24987	neuronal death	23839940:null
Pathway2872	calcitonin	Disease33174	vascular dysfunction	20814003:null
Pathway1227	angiotensin II	Disease33174	vascular dysfunction	20814003:null
Pathway1227	angiotensin II	Disease33161	vascular disease	20814003:null
Pathway1227	angiotensin II	Disease33174	vascular dysfunction	20814003:protects
Pathway5721	Ets-1	Disease6906	cerebral aneurysm	20428211:promotes
Pathway5721	Ets-1	Disease33260	vascular inflammation	20428211:regulate
Pathway10421	MCP-1	Disease6906	cerebral aneurysm	20428211:null
Pathway238	A transcription factor	Disease33260	vascular inflammation	20428211:regulate
Pathway10430	MCT1	Disease24813	neurological deficit	26037401:improve
Pathway10430	MCT1	Disease23099	middle cerebral artery	26037401:improve
Pathway10430	MCT1	Disease14254	glial fibrillary acidic	26037401:null
Pathway10430	MCT1	Disease11892	EA	26037401:levels;
Pathway10430	MCT1	Disease11892	EA	26037401:null
Pathway10430	MCT1	Disease24813	neurological deficit	26037401:facilitated
Pathway14438	prothrombin	Disease15004	heart failure	10939307:null
Pathway14438	prothrombin	Disease11166	diarrhoea	10939307:null
Pathway14438	prothrombin	Disease20754	K deficiency	10939307:null
Pathway481	actin	Disease7592	cerebral vasculature	23072746:null
Pathway4741	DCC	Disease8996	colorectal cancer	29321724:null
Pathway4741	DCC	Disease26251	OGD injury	29321724:cultured
Pathway5618	ERK	Disease26247	OGD	29321724:null
Pathway5618	ERK	Disease8996	colorectal cancer	29321724:null
Pathway5618	ERK	Disease26251	OGD injury	29321724:cultured
Pathway11842	Netrin-1	Disease25	stroke	29321724:protect
Pathway11842	Netrin-1	Disease26247	OGD	29321724:null
Pathway11842	Netrin-1	Disease26247	OGD	29321724:attenuated
Pathway11842	Netrin-1	Disease26247	OGD	29321724:activated
Pathway11842	Netrin-1	Disease26251	OGD injury	29321724:cultured
Pathway6158	FN	Disease30137	solitary tract lesions augmented the FN	3946623:null
Pathway6158	FN	Disease31241	tachycardia	3946623:null
Pathway11292	MTAP gene	Disease20467	ischemic stroke	19427650:associated
Pathway11292	MTAP gene	Disease25	stroke	19427650:associated
Pathway11292	MTAP gene	Disease20467	ischemic stroke	19427650:null
Pathway11292	MTAP gene	Disease25	stroke	19427650:null
Pathway11292	MTAP gene	Disease20467	ischemic stroke	19427650:involved
Pathway11292	MTAP gene	Disease25	stroke	19427650:involved
Pathway10605	methylthioadenosine phosphorylase	Disease20467	ischemic stroke	19427650:involved
Pathway10605	methylthioadenosine phosphorylase	Disease25	stroke	19427650:involved
Pathway11291	MTAP	Disease20467	ischemic stroke	19427650:associated
Pathway11291	MTAP	Disease25	stroke	19427650:associated
Pathway11291	MTAP	Disease20467	ischemic stroke	19427650:involved
Pathway11291	MTAP	Disease25	stroke	19427650:involved
Pathway11291	MTAP	Disease20467	ischemic stroke	19427650:null
Pathway11291	MTAP	Disease25	stroke	19427650:null
Pathway15290	rs10118757	Disease20467	ischemic stroke	19427650:null
Pathway15290	rs10118757	Disease25	stroke	19427650:null
Pathway15290	rs10118757	Disease25	stroke	19427650:associated
Pathway15290	rs10118757	Disease20467	ischemic stroke	19427650:associated
Pathway15290	rs10118757	Disease20467	ischemic stroke	19427650:increased
Pathway15290	rs10118757	Disease25	stroke	19427650:increased
Pathway15290	rs10118757	Disease16583	hypertension	19427650:null
Pathway6327	G allele of rs10118757	Disease25	stroke	19427650:associated
Pathway6908	glutamate transporter 1	Disease20177	ischemic brain injury	21853027:reduces
Pathway6908	glutamate transporter 1	Disease25	stroke	21853027:reduces
Pathway6805	GLT-1	Disease20177	ischemic brain injury	21853027:reduces
Pathway6805	GLT-1	Disease25	stroke	21853027:reduces
Pathway6907	glutamate transporter	Disease20177	ischemic brain injury	21853027:reduces
Pathway6907	glutamate transporter	Disease25	stroke	21853027:reduces
Pathway6804	GLT1	Disease25	stroke	21853027:null
Pathway6804	GLT1	Disease23099	middle cerebral artery	21853027:injected
Pathway6804	GLT1	Disease25	stroke	21853027:showed
Pathway10709	microRNA-130b	Disease14300	glioma	29115407:inhibits
Pathway14557	PTEN	Disease14300	glioma	29115407:null
Pathway14557	PTEN	Disease32362	tumor	29115407:null
Pathway781	AKT	Disease14300	glioma	29115407:null
Pathway781	AKT	Disease32362	tumor	29115407:null
Pathway10801	miR-130b	Disease5286	brain glioma	29115407:null
Pathway10801	miR-130b	Disease95	3 glioma	29115407:null
Pathway10801	miR-130b	Disease14300	glioma	29115407:increased
Pathway10801	miR-130b	Disease25757	non-glioma	29115407:increased
Pathway10801	miR-130b	Disease14300	glioma	29115407:induced
Pathway10801	miR-130b	Disease32362	tumor	29115407:null
Pathway10801	miR-130b	Disease14300	glioma	29115407:suppressed
Pathway12810	p27	Disease32362	tumor	29115407:null
Pathway4336	cyclin D1	Disease32362	tumor	29115407:null
Pathway10350	matrix metalloproteinase 2	Disease32362	tumor	29115407:null
Pathway2398	beta-gal	Disease29180	rhombencephalon and spinal cord	9880596:detected
Pathway5784	F1	Disease25	stroke	14623828:(n63)
Pathway5784	F1	Disease25	stroke	14623828:null
Pathway16067	SHRSP	Disease25	stroke	14623828:null
Pathway16067	SHRSP	Disease25	stroke	14623828:(n63)
Pathway16067	SHRSP	Disease25	stroke	14623828:prevented
Pathway16067	SHRSP	Disease18142	impaired glucose tolerance	14623828:exaggerated
Pathway9333	IzmxWKY	Disease25	stroke	14623828:(n63)
Pathway16044	SHR	Disease25	stroke	14623828:null
Pathway16044	SHR	Disease25	stroke	14623828:(n63)
Pathway16044	SHR	Disease25	stroke	14623828:prevented
Pathway16044	SHR	Disease18142	impaired glucose tolerance	14623828:exaggerated
Pathway16599	spontaneously hypertensive rat	Disease25	stroke	14623828:null
Pathway9332	Izm	Disease25	stroke	14623828:(n63)
Pathway9332	Izm	Disease25	stroke	14623828:prevented
Pathway9332	Izm	Disease18142	impaired glucose tolerance	14623828:exaggerated
Pathway9332	Izm	Disease25	stroke	14623828:null
Pathway9585	Klk1	Disease25	stroke	14623828:prevented
Pathway9585	Klk1	Disease18142	impaired glucose tolerance	14623828:exaggerated
Pathway4640	D1Rat116	Disease25	stroke	14623828:prevented
Pathway4640	D1Rat116	Disease18142	impaired glucose tolerance	14623828:exaggerated
Pathway17434	tissue plasminogen activator	Disease25	stroke	22201915:used
Pathway17434	tissue plasminogen activator	Disease25	stroke	22201915:limited
